@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R47,48,99,114,137,143,144,148,150,154,188,207,215,216,221,222,261,295,319,333,372,398,456,460,478,565,606,639,732,745,748,770,818,864,889,914,928,947,993,1103,1161,1228,1258,1263,1423,1473,1541,1551,1556,1598,1624,1773,1774,1812,1813,1929,1943,1971,2007,2118,2120,2289,2307,2327,2334,2348,2358,2373,2389,2397,2399,2475,2477,2488,2493,2516,2664,2756,2802,2830,3138,3146,3365,3408,3572,3771,3795,3867,3872,3899,4146,4467,4493,4742,4848,4952,5004,5054,5069,5088,5098,5298,5418,5583,5794,6150,6219,6381,6429,6483,6676,6681,6688,6695,6696,6752,6758,6762,6810,6849,6887,6901,6915,6917,6919,6931,6958,6990'

@attribute mfcc_sma[0]_linregerrA numeric
@attribute mfcc_sma[0]_linregerrQ numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_nzabsmean numeric
@attribute mfcc_sma[2]_quartile1 numeric
@attribute mfcc_sma[2]_percentile95.0 numeric
@attribute mfcc_sma[2]_percentile98.0 numeric
@attribute mfcc_sma[2]_peakMean numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_nzqmean numeric
@attribute mfcc_sma[3]_peakMeanMeanDist numeric
@attribute mfcc_sma[4]_qregc3 numeric
@attribute mfcc_sma[4]_quartile1 numeric
@attribute mfcc_sma[4]_quartile2 numeric
@attribute mfcc_sma[4]_percentile95.0 numeric
@attribute mfcc_sma[4]_percentile98.0 numeric
@attribute mfcc_sma[5]_percentile98.0 numeric
@attribute mfcc_sma[6]_quartile3 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_quartile2 numeric
@attribute mfcc_sma[8]_quartile2 numeric
@attribute mfcc_sma[9]_linregerrA numeric
@attribute mfcc_sma[10]_percentile98.0 numeric
@attribute mfcc_sma[10]_peakMean numeric
@attribute mfcc_sma[11]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[0]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[1]_quartile2 numeric
@attribute pcm_Mag_melspec_sma[2]_centroid numeric
@attribute pcm_Mag_melspec_sma[4]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[5]_maxameandist numeric
@attribute pcm_Mag_melspec_sma[5]_linregc2 numeric
@attribute pcm_Mag_melspec_sma[5]_numPeaks numeric
@attribute pcm_Mag_melspec_sma[6]_nzgmean numeric
@attribute pcm_Mag_melspec_sma[8]_linregc1 numeric
@attribute pcm_Mag_melspec_sma[8]_peakMean numeric
@attribute pcm_Mag_melspec_sma[9]_stddev numeric
@attribute pcm_Mag_melspec_sma[9]_peakMean numeric
@attribute pcm_Mag_melspec_sma[10]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[11]_skewness numeric
@attribute pcm_Mag_melspec_sma[14]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[15]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[17]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[18]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[18]_centroid numeric
@attribute pcm_Mag_melspec_sma[22]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[23]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_quartile1 numeric
@attribute pcm_Mag_melspec_sma[25]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_qmean numeric
@attribute pcm_zcr_sma_nzgmean numeric
@attribute voiceProb_sma_iqr1-3 numeric
@attribute pcm_Mag_fband0-650_sma_skewness numeric
@attribute pcm_Mag_fband0-650_sma_kurtosis numeric
@attribute pcm_Mag_fband250-650_sma_skewness numeric
@attribute pcm_Mag_fband250-650_sma_kurtosis numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_peakMeanMeanDist numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_quartile2 numeric
@attribute pcm_Mag_spectralRollOff75.0_sma_skewness numeric
@attribute pcm_Mag_spectralCentroid_sma_qregc3 numeric
@attribute pcm_Mag_spectralCentroid_sma_qregerrQ numeric
@attribute mfcc_sma_de[0]_percentile98.0 numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_percentile95.0 numeric
@attribute mfcc_sma_de[1]_amean numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_qregc1 numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[5]_quartile1 numeric
@attribute mfcc_sma_de[5]_peakMean numeric
@attribute mfcc_sma_de[5]_nzabsmean numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[10]_qregc3 numeric
@attribute mfcc_sma_de[12]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[0]_amean numeric
@attribute pcm_Mag_melspec_sma_de[1]_quartile3 numeric
@attribute pcm_Mag_melspec_sma_de[9]_skewness numeric
@attribute pcm_Mag_melspec_sma_de[9]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[15]_qregc2 numeric
@attribute pcm_Mag_melspec_sma_de[16]_centroid numeric
@attribute pcm_Mag_melspec_sma_de[20]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de[25]_percentile98.0 numeric
@attribute pcm_zcr_sma_de_qregc3 numeric
@attribute F0_sma_de_linregc1 numeric
@attribute F0_sma_de_qregc2 numeric
@attribute F0_sma_de_nzgmean numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_qregc3 numeric
@attribute pcm_LOGenergy_sma_de_de_quartile2 numeric
@attribute mfcc_sma_de_de[0]_linregerrA numeric
@attribute mfcc_sma_de_de[6]_iqr1-2 numeric
@attribute mfcc_sma_de_de[9]_qregc3 numeric
@attribute mfcc_sma_de_de[11]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[0]_qregc3 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_skewness numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_zcr numeric
@attribute pcm_Mag_melspec_sma_de_de[7]_amean numeric
@attribute pcm_Mag_melspec_sma_de_de[10]_nzabsmean numeric
@attribute pcm_Mag_melspec_sma_de_de[15]_linregc1 numeric
@attribute pcm_Mag_melspec_sma_de_de[20]_quartile3 numeric
@attribute F0env_sma_de_de_percentile98.0 numeric
@attribute pcm_Mag_fband0-650_sma_de_de_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_de_iqr2-3 numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_de_de_amean numeric
@attribute pcm_Mag_spectralRollOff90.0_sma_de_de_linregerrQ numeric
@attribute f0SDev numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LHdeltakurtx numeric
@attribute LH2deltameanx numeric
@attribute LH2deltakurtx numeric
@attribute StepU2qmeanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
7.942781,103.2684,-14.11992,15.14134,10.79108,32.99264,38.01406,25.77107,18.05302,412.462,9.134785,-1.044421,0.019522,6.446415,26.04302,28.55728,4.256054,8.040401,-18.3847,-11.95862,-9.106179,11.02931,7.930243,-0.364668,0.000016,8.150444,9884.066,0.416736,26.3,107145.5,14393.6,11,7705.175,89.38069,78863.62,39965.09,118392.8,569.1931,2.48924,-937.5324,26.2,13.01627,-13.10781,0.524341,12.61359,42.5,1344.306,18.14286,16796900,0.160468,0.275552,1.450671,4.466129,1.572091,4.879775,0.331105,963.8292,1906.25,0.209099,3453.969,236258300,5.041774,0.000612,3.636227,0.062883,1.310253,-0.216922,-0.021609,0.000005,-0.423358,-1.194896,0.060238,-1.404074,2.5799,1.804801,-1.119271,-0.156515,2.343155,-7.348358,657.4933,0.521321,15822.55,-69.21231,8.666895,45980.5,1627.2,0.002834,-0.008133,-0.000873,15.39289,6.573372,-0.03131,0.579616,0.496969,-0.037705,0.374956,-21.56762,361.2927,304.8175,-0.544014,0.20202,-0.631778,3103.469,1.71144,22249.44,1.855497,-0.909539,54.58334,-0.117144,10841.99,25.3,639.89,0.54,41.83,3.01,12.18,-1506.21,1.47,0.21,1.32,101.85,2.66,23060.07,61371.31,103.24,3.32,-18.29,N
7.901925,96.99308,-13.76545,15.00465,7.615129,31.59303,36.3869,24.57648,15.20004,326.8623,9.147109,4.873614,-1.43379,8.150869,23.41486,27.63527,16.46779,12.16829,-11.83832,-10.52278,-7.027615,9.086368,9.404373,2.757749,0.000008,11.33754,8272.285,0.402596,25.47619,78908.77,21544.54,23,8389.866,5.882194,90290.36,46216.52,106787.6,149.8808,2.8104,-1765.177,34.93333,8.233095,1.667303,0.495745,9.29354,45.27273,1027.456,31.625,19419580,0.161817,0.326262,1.951993,6.803076,1.999579,6.6973,0.946183,1168.474,1817.708,0.727477,2776.353,661321200,4.576241,-0.000093,4.044246,0.009757,1.569489,-0.273717,0.04336,-0.000005,0.067368,-1.747053,-0.112108,-1.498668,2.713717,1.899645,-1.293805,-0.108918,3.1031,-0.945987,544.8616,0.32126,17654.84,-29.39106,0.743528,37471.96,2001.333,0.00187,-0.001146,-0.009713,14.75692,21.92064,-0.025539,0.584973,0.484636,0.001199,0.358605,-0.615212,300.7765,212.1262,-0.942069,0.184982,-1.746882,3251.096,-2.246182,17077.49,1.947053,-1.359686,58.07293,-0.115423,16292.59,25.09,629.48,0.5,31.26,3.6,12.1,-1243.62,1.67,0.19,1.74,93.22,2.84,18211.48,52473.82,77,3.02,-15.25,N
7.169456,83.95119,-15.03475,15.30489,10.68348,29.66091,31.49003,25.21774,16.90364,352.1766,8.199876,11.87518,-4.685614,2.605256,17.55911,21.89838,-4.301931,7.166206,-4.865973,-11.43365,-0.232848,7.302763,6.835021,0.737538,-0.00007,11.84012,2775.159,0.556672,26.63636,173274.3,23322.02,15,8519.483,20.57106,109585.7,28014.6,59750.84,-789.2589,2.263993,-624.8021,20.46667,5.307693,0.697631,0.416004,9.95394,26.3,1199.483,25.66667,26909190,0.172124,0.321825,2.220502,8.465179,2.282691,8.708264,0.454569,986.2183,2000,0.234087,2845.302,234506600,5.846281,0.00099,4.279999,-0.105035,1.3824,0.114563,0.043817,-0.000015,-0.216014,-1.507149,-0.316462,-1.376053,2.385957,1.777284,-1.236335,-0.330111,3.500367,-6.962143,370.9561,0.853842,15402.54,-13.26827,-0.732192,41338.49,2216.502,0.006084,-0.005352,-0.002973,18.84305,27.58978,-0.038541,0.68603,0.569922,0.014544,0.319568,-0.10235,200.1886,158.6168,-0.291094,0.157895,-61.27347,2672.634,-1.098393,18718.66,2.943631,-1.162862,67.86459,1.457044,12559.88,43.23,1868.88,0.61,19.25,1.84,22.09,-4566.1,2.18,0.32,1.38,123.93,3.41,23854.19,59257.1,134.5,3.52,-25.76,N
8.64444,112.1607,-9.082492,12.74651,6.142292,34.62783,42.72109,22.8357,14.16465,339.707,10.97317,1.835923,-0.936172,4.434958,21.37288,27.37284,8.621549,9.553773,-15.22287,-14.6546,-0.843171,7.840767,16.65737,6.922966,0.000024,6.400071,4207.571,0.472765,22.08333,123073.5,29339.86,22,7385.657,21.93649,129199.4,42178.66,88236.78,140.2689,3.170917,-324.3513,41.91667,5.237713,-0.439903,0.467319,9.493063,34.92857,1277.868,31.3125,38327670,0.184367,0.322159,1.92013,7.263401,1.989258,7.571252,0.739614,1690.799,2093.75,0.376792,3203.071,718896200,5.576294,-0.00002,4.755504,0.001942,1.615399,-0.056438,-0.007212,0.000001,-0.637686,-1.228762,0.370288,-1.57831,2.569152,1.784187,-1.778141,-0.158601,3.12653,0.256774,510.9193,1.071032,16768.78,-16.15886,21.75529,43197.34,2809.384,0.001771,-0.003296,-0.004671,17.66943,-0.09368,-0.020596,0.601397,0.843429,0.002151,0.3938,-6.4512,235.6418,171.5738,-0.483377,0.182469,-0.781085,3135.101,0.018196,22796.12,3.219275,-0.940298,49.6875,0.217278,15389.05,47.77,2281.82,0.35,34.23,2.9,19.24,-491.35,1.06,0.2,1.54,99.04,2.83,49137.57,88428.2,106.22,3.18,-14.88,N
8.38405,109.2681,-13.78296,15.38296,7.874252,29.25956,33.78809,22.74982,14.82669,326.4878,10.53486,3.072253,0,4.249239,17.99045,21.3963,18.91292,9.925555,-9.505738,-9.549672,-1.741922,7.32595,10.6374,2.215066,-0.000056,5.22447,4135.947,0.429553,34.93333,167599.4,32978.52,18,5862.925,-5.058133,89368.6,53707.82,109117.1,-121.6646,2.579436,-317.53,35.13334,4.374368,-0.16901,0.359541,15.53186,49.54546,894.6115,27.19048,19614020,0.207393,0.312217,3.505736,18.83896,3.695138,20.25026,0.839238,1173.077,1864.583,0.507793,3596.477,840461200,6.031603,0.000319,3.687516,0.015084,1.323882,-0.209776,-0.011801,-0.000004,0.050258,-1.380267,-0.035731,-1.392741,2.6467,1.90423,-1.386769,-0.205588,4.324122,-0.73598,417.7345,0.870552,14816.77,-13.74991,114.3265,31958.36,2217.979,0.001466,-0.00206,-0.004826,13.54429,3.17828,-0.035167,0.635576,0.523585,0.014233,0.374585,-0.823388,158.6868,154.4134,-0.920218,0.192308,-0.879428,2798.053,0.09155,18277.82,2.272681,-1.184158,56.95314,-1.091137,11918.11,35.79,1280.83,0.86,42.63,2.21,23.95,-2284.12,1.63,0.36,1.71,117.28,2.64,40143.3,115237.95,138.41,2.99,-24.72,N
7.762584,94.49429,-3.25389,8.588096,4.963306,35.9669,40.58777,26.95355,14.57313,394.1797,8.269112,12.71096,0,7.899601,21.66882,24.83126,3.219519,8.233171,-19.38485,-14.60048,4.329936,7.165472,10.92593,3.27247,-0.000016,3.128091,3151.449,0.424627,31.76471,100540.5,15158.7,26,3500.99,-3.099103,40993.99,22106.36,58785.96,-61.18349,2.738175,-0.114029,48.9,7.33019,0.042458,0.395598,21.64713,69.3125,382.8794,44.36,16654590,0.19449,0.186231,3.494053,20.60673,3.779521,23.64371,0.8902,1661.516,1625,0.381949,3703.395,2429043000,3.913429,0.000101,2.372092,0.00367,1.296535,0.008326,0.015101,0,-0.040585,-0.993733,-0.584925,-1.193547,2.38417,1.802812,-0.847229,0.051576,2.936121,-1.098318,243.7039,-0.377763,7716.663,-2.565627,-5.062328,16368.74,2091.208,0.002721,-0.000144,-0.000481,18.89312,18.42949,-0.001089,0.439649,0.435074,-0.007663,0.313548,-0.214709,118.552,155.8629,-1.065969,0.264732,0.069663,1643.667,-0.003537,9142.428,0.903844,-2.000361,38.64584,0.032615,11512.09,27.13,735.79,1.93,47.97,4.28,15.95,-713.07,6.51,0.14,0.78,92.49,2.52,11942.05,41218,45.33,3.17,-11.76,N
7.627985,94.25963,-8.604829,10.5372,9.828223,39.28909,42.35522,28.15484,18.73439,484.6475,7.958067,2.333091,-2.070394,4.918787,22.28114,25.46561,2.15198,7.239046,-12.69508,-12.24354,5.350893,8.252556,16.11116,7.537581,-0.000039,9.741499,3199.004,0.461623,21.66667,96060.63,28200.63,21,3085.729,-14.51284,35108.25,17856.43,41082.93,93.7011,2.626311,-263.9305,36.8125,13.50096,0.451998,0.380591,18.45228,42.92308,449.5448,34.4375,5882239,0.129308,0.171534,2.22563,8.356124,2.435881,9.661147,0.998671,1347.696,1604.167,0.57687,2469.049,709389600,4.464865,0.000077,3.027172,-0.005951,1.705504,0.084006,0.012748,-0.000001,-0.594186,-1.127535,-0.411107,-1.628456,2.81953,2.067438,-1.490634,-0.08809,2.766502,1.167511,432.5781,0.584894,6054.313,-11.57204,-12.52435,15033.12,1121.916,0.001195,-0.000763,-0.002926,16.37326,12.80314,-0.016977,0.614466,0.641049,-0.021344,0.329591,1.826481,218.137,183.3493,-0.685626,0.172185,0.080773,1219.866,-0.119856,8698.516,1.214712,-1.321227,62.96875,-0.748483,15871.25,24.48,599.39,1.47,52.87,3.35,16.38,-854.89,3.03,0.15,0.56,99.93,2.8,30256.65,43539.46,41.79,3.29,-13.87,N
8.172655,103.3333,-7.2652,9.036716,8.113983,35.01086,38.4809,27.82463,15.41777,379.671,8.760093,-2.178492,-4.397839,2.383504,16.33841,18.99503,6.868066,12.43037,-11.25117,-13.26292,2.410124,5.974648,14.52721,6.818021,-0.000011,3.857361,8307.013,0.525893,23.10714,209053.1,29482.98,26,6784.674,16.96046,61351.27,33356.12,114541.3,60.24012,3.483356,-472.8838,50.15385,16.65396,-0.500971,0.537331,26.45563,69.44444,681.355,43.30769,15486990,0.142219,0.256808,2.255152,8.275412,2.333909,8.544539,0.867548,1167.753,1364.583,0.418531,3883.988,1067514000,5.035745,-0.000053,2.754582,0.010447,1.682961,0.176881,-0.003448,-0.000001,-0.065235,-1.356113,-0.317715,-1.578102,3.459499,2.337565,-1.7562,-0.084785,2.630959,3.421947,1124.314,-0.014305,10264.51,-6.061077,0.270185,13058.46,2123.02,0.001781,-0.001904,0.003696,16.52932,3.542111,-0.00181,0.607077,0.640874,-0.012862,0.34918,-1.736162,371.9879,290.1608,-0.72339,0.189069,-4.084207,1717.895,-0.070878,7926.926,3.74925,-0.916037,74.06249,-0.008924,20338.71,35.98,1294.33,1.11,51.42,11.12,18.76,-3145.42,12.77,0.08,0.92,112.93,2.88,14350.97,38517.48,45.12,3.67,-8.94,N
7.457557,89.82031,-8.314844,9.583499,8.187403,31.14078,35.41314,23.78673,13.435,261.6383,10.05368,5.992351,-3.51602,4.132025,15.43985,16.93862,6.084175,5.556365,-13.40442,-15.70608,1.408303,7.349116,13.31044,5.454542,0.000044,4.42467,12856.89,0.558927,27.52381,187251.7,46930.81,24,9542.683,-7.336822,49494.08,39316.96,102312.7,72.99527,3.174626,-443.8844,41.42857,6.691815,0.251507,0.508416,37.40365,61.66667,841.5974,55.66667,13943180,0.105819,0.283132,1.36274,4.564739,1.464623,4.808787,1.353462,1411.777,1062.5,0.863086,3159.883,820834600,3.965487,-0.000348,2.649499,-0.006506,1.539626,0.641605,0.001055,0.000001,-0.275409,-1.320948,-0.329713,-1.383895,2.782505,1.898522,-1.40274,-0.106077,2.518657,-0.336727,1126.221,0.582515,16064.89,4.346494,-3.251182,16084.96,2104.815,-0.000695,-0.002444,0.001551,12.01658,-2.128628,-0.003132,0.502314,0.606742,0.01008,0.429726,-2.788668,469.1392,358.0566,-0.627081,0.194444,-26.09389,3001.729,-0.241256,8207.154,3.017718,-1.159438,33.64583,-0.219227,14945.16,30.14,908.39,1.13,84.51,13.62,7.3,-3333.78,4.45,0.09,0.98,122.36,2.27,17618.57,37995.41,43.96,3.75,-10.97,N
9.305159,133.5963,-13.14701,14.6176,7.298181,30.23563,34.79445,23.37265,14.7493,316.1772,10.81589,-0.745577,-4.839955,2.893435,18.61831,23.14662,8.929068,9.990393,-13.27283,-8.690591,-3.617068,10.5954,15.12427,5.833576,-0.000002,8.554265,4467.358,0.461195,28.73077,186207.2,37710.74,31,6146.767,5.534886,77369.74,36508.43,78820.85,-61.32335,2.280358,187.7243,42.47059,6.037249,-1.350926,0.501565,30.21423,70.6,935.561,42.55556,21925350,0.163383,0.319209,2.764229,11.86824,2.842666,12.28982,0.781913,1223.551,1854.167,0.531025,3363.087,967650800,5.896424,0.000345,3.498583,0.014136,1.466819,-0.276989,0.019289,-0.000002,-0.207245,-1.551965,-0.624674,-1.449492,2.3954,2.006783,-1.534203,-0.020954,4.199429,0.311955,388.184,0.634985,14627.45,-6.990198,-107.2787,34084.51,2328.898,-0.005484,-0.001586,-0.002738,12.53271,-11.89819,-0.023845,0.621605,0.694834,-0.001648,0.355562,-0.489245,184.5724,151.5177,-0.580901,0.164573,-0.195516,2838.046,0.004913,16593.23,2.865117,-1.426088,59.92188,-0.271409,14802.2,37.49,1405.43,0.45,39.65,3.47,9.34,-3007.59,2.6,0.29,1.4,88.65,2.22,16023.34,50403.06,74.54,3.44,-16.71,N
7.064928,80.07652,-14.36731,14.71462,10.79161,27.78789,30.05747,24.396,15.96159,308.3036,9.010865,-0.924887,-3.578697,1.863471,19.4536,23.76548,5.353993,7.50854,-4.600515,-11.26407,-3.037707,7.626632,15.83596,8.109474,-0.000026,6.234918,5485.459,0.515951,22.66667,108181,34957.42,18,7526.614,-1.846528,82814.84,39380.01,98394.03,321.6473,1.8849,-925.681,25.61539,9.382676,1.436025,0.501751,16.63577,34.9,757.542,24.85714,13835260,0.157927,0.266639,2.010532,8.969471,2.069121,9.243532,0.739444,1169.994,1864.583,0.622794,3270.441,340978700,5.029795,0.000578,4.18161,-0.048573,1.54086,0.324689,-0.005209,-0.000001,-0.055993,-1.775762,-0.367053,-1.457744,2.41134,1.980705,-1.294516,-0.311613,5.162461,-3.33956,701.7955,0.041158,11288.6,-58.13759,-3.768911,36275.02,2269.724,0.004353,-0.005201,-0.013081,16.15067,-10.09763,-0.0321,0.681212,0.599955,-0.040508,0.456244,-6.527179,374.6909,251.3985,-0.757043,0.177898,-0.128573,2754.91,-0.26997,19029.37,3.370783,-1.289956,91.77084,0.644935,17315.72,42.91,1841.69,0.63,29.42,2.45,8.21,-1994.78,1.9,0.21,1.09,66.43,2.25,23180.24,49142.26,79.79,3.26,-11.53,N
7.461586,89.11,-13.19563,14.22649,8.680318,29.69604,37.19861,22.90429,14.92297,305.1776,11.99783,1.844274,-5.19262,1.974297,23.60889,27.24887,3.931991,6.441192,-20.6112,-11.42996,-4.318893,8.672966,17.3697,3.269376,-0.000025,8.925156,5079.413,0.455627,23.4,156024.6,30586.25,21,7873.874,40.87537,75064.91,27505.99,65288.48,-195.9398,2.608745,-993.9604,32.35714,9.046238,0.219981,0.487669,21.58416,42.4,1110.763,21.14286,13974050,0.171234,0.320094,2.088657,8.282364,2.287736,9.264567,0.794744,1209.335,1906.25,0.484069,3178.286,565237000,4.734008,-0.000171,3.660003,0.007267,1.478829,0.012594,0.028572,0,-0.086733,-1.914966,-0.475999,-1.54877,2.563857,1.998542,-1.513903,-0.261006,3.045019,-1.236886,613.5989,0.807563,11547.06,0.986751,-1141.828,32134.37,1669.632,0.00177,-0.004343,-0.002454,15.62047,7.066792,-0.019937,0.628031,0.55853,0.022633,0.376877,0.726741,256.2591,177.4193,-0.214534,0.156,-0.909956,2270.595,-0.034141,16708.48,2.586775,-1.405592,62.63021,-0.005209,18769.09,39.7,1575.89,0.69,49.73,3.41,11.48,-2298.63,2.35,0.11,1.26,104.32,2.57,19464.69,53033.95,86.17,3.28,-12.53,N
7.794139,94.0465,-12.17035,15.47641,6.014831,32.7425,41.06932,23.86806,13.97407,302.0587,8.565071,2.699679,-10.39484,-1.587423,15.34541,18.66389,9.020511,7.542488,-13.09511,-13.20956,-1.843414,9.672447,12.16797,2.897636,0.000104,7.184264,3235.158,0.415389,29,170392.6,44373.31,16,7070.617,43.65177,159001,38832.36,94718.09,-142.4378,1.944636,135.7319,29.61539,5.899893,-4.181364,0.501429,14.29021,52.5,1167.365,23.14286,20384710,0.172686,0.330828,2.758669,12.09159,2.870835,12.71333,0.917339,1436.839,1750,0.809588,2180.432,537464000,5.411974,0.000628,4.96609,-0.053976,1.699569,-0.045099,0.022393,0.000001,-0.286295,-1.482794,0.14865,-1.766798,2.498255,2.125705,-1.583005,-0.261998,3.634776,-0.968624,561.8265,0.026344,18227.57,-3.671931,-15.7923,24985.56,2105.148,0.002592,-0.007002,-0.027737,13.99878,19.13564,-0.020629,0.727556,0.516901,-0.022979,0.361473,-3.725527,205.2781,175.9232,0.059101,0.168293,-5.253503,3551.083,-0.093986,15131.1,2.781427,-1.185882,80.28647,0.071646,23754.52,39.23,1539.25,0.36,30.18,2.32,13.41,-1343.29,4.41,0.19,1.83,82.19,2.6,14776.53,46902.45,91.43,3.63,-18.3,N
8.405379,110.8606,-15.12258,15.33865,6.595081,31.50121,40.26497,23.55737,13.73549,293.2883,9.808229,8.857725,-4.751855,4.243195,18.41448,22.22224,8.570382,8.164081,-8.487464,-10.49849,-4.655579,9.912878,18.22996,6.538286,-0.000041,7.027112,5100.166,0.408089,20.64516,105564.3,26955,34,6179.933,-9.549975,93481.63,50188.75,100127.3,-154.5423,1.445068,-47.95222,35.33333,9.057501,-0.243561,0.519081,15.83181,37.375,1005.532,28.90909,15879820,0.165806,0.289446,1.646649,5.876027,1.707919,6.064793,0.992122,1332.722,1770.833,0.730337,2176.403,799990000,5.218076,-0.000113,3.859454,0.007393,1.581401,0.283207,0.000044,0,0.115543,-1.45477,-0.327574,-1.537074,2.539047,1.945156,-1.522183,-0.22549,3.853862,-0.194671,571.1813,-0.291038,17136.93,0.320668,1.499835,29989.89,2012.373,-0.000678,-0.000816,-0.00772,13.86659,-8.726885,-0.029913,0.636811,0.552914,0.008055,0.396494,4.616355,330.5218,218.6272,-0.619372,0.172365,-1.956111,3091.163,-0.08527,14027.28,2.587641,-0.873715,60.57291,-0.36488,15421.41,35.81,1282.29,0.98,14.75,2.01,32.96,-951.26,7.69,0.47,1.53,93.02,3.31,17835.65,41154.22,74.73,3.8,-29.69,N
6.235032,66.09181,-10.32141,11.05115,8.113521,33.59614,36.30649,25.26616,14.97327,344.8865,9.856778,-12.97917,-0.382185,6.593537,20.71856,23.80399,4.672397,4.174172,-15.2491,-14.21239,-3.068969,6.409783,13.22892,3.20498,-0.000059,34.83975,14602.86,0.509735,23.1,136249.1,34069.41,20,7003.725,98.06805,102220.5,51610.59,115791.8,403.829,2.221483,-369.5217,32.76923,4.318311,-0.18078,0.469983,30.19603,102,806.9425,32,7733474,0.089195,0.36755,0.997534,3.479759,1.29324,4.290422,1.931346,1341.338,953.125,0.79783,2106.261,612749100,3.620466,0.000374,3.287024,-0.013961,1.551317,-0.14178,0.010118,0.000002,-0.108188,-1.508224,0.055206,-1.801697,2.791794,1.990963,-1.613174,-0.150707,3.499642,8.448233,1138.083,-0.959797,19157,-23.20949,-25.01574,19051.71,1407.095,-0.010286,-0.003086,-0.02187,12.89866,0.155215,-0.02396,0.433044,0.655062,0.0224,0.332457,-6.181649,542.5274,394.2097,-0.231826,0.172131,-2.526485,3067.579,1.147826,6859.761,2.913986,-0.75506,35.98958,-0.557761,15957.77,35.53,1262.06,-0.13,54.79,10.92,11.54,-2326.34,1.93,0.13,1.47,164.23,2.65,21446.62,43095.87,65.75,3.63,-13.3,N
