@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R12,26,31,32,48,58,63,69,77,78,82,84,85,90,91,92,122,128,129,130,134,150,166,169,173,177,185,205,217,224,229,234,236,268,278,280,282,287,307,342,365,367,371,392,396,397,405,407,411,414,415,420,435,455,459,465,467,473,474,478,481,490,491,519,525,526,541,557,559,561,565,571,576,579,584,601,607,620,636,641,643,652,656,658,673,759,768,770,771,804,813,837,866,912,960,977,983,996,1000,1007,1014,1015,1030,1035,1051,1057,1061,1071,1087,1100,1109,1118,1119,1122,1127,1157,1167,1168,1194,1196,1206,1220,1224,1226,1234,1236,1238,1239,1247,1248,1250,1260,1264,1270,1277,1309'

@attribute pcm_intensity_sma_skewness numeric
@attribute pcm_loudness_sma_linregc1 numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute pcm_loudness_sma_kurtosis numeric
@attribute mfcc_sma[1]_linregerrQ numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[3]_amean numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[3]_linregerrA numeric
@attribute mfcc_sma[3]_quartile1 numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[3]_quartile3 numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[5]_quartile2 numeric
@attribute mfcc_sma[5]_quartile3 numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_iqr1-2 numeric
@attribute mfcc_sma[7]_quartile1 numeric
@attribute mfcc_sma[7]_iqr1-2 numeric
@attribute mfcc_sma[8]_min numeric
@attribute mfcc_sma[8]_amean numeric
@attribute mfcc_sma[8]_quartile1 numeric
@attribute mfcc_sma[9]_quartile2 numeric
@attribute mfcc_sma[10]_linregc2 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[11]_max numeric
@attribute mfcc_sma[11]_amean numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute lspFreq_sma[0]_min numeric
@attribute lspFreq_sma[0]_skewness numeric
@attribute lspFreq_sma[0]_quartile1 numeric
@attribute lspFreq_sma[0]_quartile3 numeric
@attribute lspFreq_sma[1]_min numeric
@attribute lspFreq_sma[2]_range numeric
@attribute lspFreq_sma[3]_iqr1-3 numeric
@attribute lspFreq_sma[5]_maxPos numeric
@attribute lspFreq_sma[5]_amean numeric
@attribute lspFreq_sma[5]_linregerrQ numeric
@attribute lspFreq_sma[6]_skewness numeric
@attribute lspFreq_sma[6]_quartile3 numeric
@attribute lspFreq_sma[6]_iqr1-2 numeric
@attribute lspFreq_sma[7]_amean numeric
@attribute lspFreq_sma[7]_linregc2 numeric
@attribute lspFreq_sma[7]_skewness numeric
@attribute lspFreq_sma[7]_quartile2 numeric
@attribute lspFreq_sma[7]_quartile3 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_iqr1-2 numeric
@attribute voiceProb_sma_iqr2-3 numeric
@attribute F0_sma_range numeric
@attribute F0_sma_linregerrA numeric
@attribute F0_sma_stddev numeric
@attribute F0_sma_iqr1-2 numeric
@attribute F0_sma_iqr2-3 numeric
@attribute F0env_sma_range numeric
@attribute F0env_sma_amean numeric
@attribute F0env_sma_quartile2 numeric
@attribute F0env_sma_quartile3 numeric
@attribute pcm_loudness_sma_de_amean numeric
@attribute pcm_loudness_sma_de_skewness numeric
@attribute pcm_loudness_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_linregerrA numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[2]_linregc2 numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_quartile1 numeric
@attribute mfcc_sma_de[3]_max numeric
@attribute mfcc_sma_de[3]_amean numeric
@attribute mfcc_sma_de[3]_linregerrA numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[4]_skewness numeric
@attribute mfcc_sma_de[4]_iqr2-3 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_linregerrA numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[6]_quartile3 numeric
@attribute mfcc_sma_de[7]_amean numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[7]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[12]_iqr2-3 numeric
@attribute lspFreq_sma_de[0]_linregc2 numeric
@attribute lspFreq_sma_de[0]_linregerrQ numeric
@attribute lspFreq_sma_de[0]_stddev numeric
@attribute lspFreq_sma_de[2]_amean numeric
@attribute lspFreq_sma_de[2]_quartile2 numeric
@attribute lspFreq_sma_de[4]_max numeric
@attribute lspFreq_sma_de[5]_stddev numeric
@attribute lspFreq_sma_de[7]_iqr1-3 numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0env_sma_de_linregc2 numeric
@attribute F0env_sma_de_quartile1 numeric
@attribute f0skewx numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LH2skewx numeric
@attribute LH3Minx numeric
@attribute f0deltaskewx numeric
@attribute f0AmpDeltameanx numeric
@attribute f0AmpDeltakurtx numeric
@attribute LHdeltakurtx numeric
@attribute LH3deltameanx numeric
@attribute StepUskewx numeric
@attribute StepOqmeanx numeric
@attribute StepArmsx numeric
@attribute StepAqmeanx numeric
@attribute StepAVarx numeric
@attribute StepU2meanx numeric
@attribute StepOdeltameanx numeric
@attribute StepAdeltameanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0Delta2Maxx numeric
@attribute f0Delta2Rangex numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH2Delta2Maxx numeric
@attribute LH2Delta2Rangex numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute LH3Delta2qmeanx numeric
@attribute StepUDelta2meanx numeric
@attribute StepUDelta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepODelta2skewx numeric
@attribute StepADelta2Maxx numeric
@attribute StepADelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
2.839273,-0.000621,0.895187,3.53549,84.74711,21.4663,-13.15516,0.224093,36.38268,-38.35715,0.740972,-1.87017,11.11333,-6.503738,1.05887,11.20033,-19.65986,-18.1321,-9.077996,3.023811,13.62953,15.10401,-20.30037,12.72562,-54.38487,-9.332137,-18.99833,-15.18341,5.557913,0.23625,29.495,-2.367841,-9.4431,0.149516,0.760781,0.235887,0.341423,0.320852,0.761872,0.210895,273,1.849562,0.007011,0.629267,2.209803,0.06838,2.505737,2.522921,-0.193216,2.510778,2.586974,0.040833,0.020208,0.071582,264.7812,38.91486,53.17852,44.57237,19.31087,250.0263,186.2634,191.9209,206.3318,0.000195,0.278939,3.247959,1.348286,0.046013,0.293722,5.591727,-1.255409,8.019888,0.025732,1.888183,-1.580984,-0.359655,2.136983,-0.351791,3.390217,-2.762916,2.572138,-0.00022,10.40189,0.03162,0.134454,1.995264,-0.002629,0.000471,0.021751,-0.0002,0.000981,0.083826,0.022549,0.032331,328.5784,2.045109,-1.357449,-0.35,725.23,1.48,63.79,13.18,1.47,42,3.13,-0.58,5.86,13.78,-129.5,0.65,1.21,6.08,0.36,25929.63,86.17,-1.92,-1.22,1.18,13.02,34.41,35.78,2.77,81822.24,235020.54,12569.33,32007.48,42.39,12.03,-83.42,3.21,5.87,2.55,45.75,3.25,-18,H
1.957923,-0.001809,0.528727,2.360691,113.5772,4.831984,-16.56338,-0.975983,14.25795,-27.59988,-6.571995,-7.115326,6.746429,-12.38949,-6.288794,-0.387461,-16.43109,-17.68499,-9.757038,-2.364098,-3.532655,10.32528,-16.78113,8.724177,-33.79469,-11.07409,-19.8188,-5.567071,-0.104178,-1.304223,22.04354,-2.042947,0.751066,0.210361,0.884582,0.265019,0.4853,0.359676,0.60273,0.177414,75,1.912452,0.007116,-0.03832,2.301666,0.12638,2.571824,2.605352,-0.626933,2.58692,2.638287,0.0425,0.021667,0.136384,435.4776,88.12019,104.7006,165.527,30.97688,340.7315,176.5844,189.4187,203.3053,-0.000583,0.060365,3.583566,1.26773,-0.017562,0.552505,2.315081,-0.921121,6.336891,0.024301,1.688665,-1.333948,0.180368,1.152861,0.898683,2.412171,-1.76451,1.920177,0.016925,7.544698,-0.620601,-0.127825,1.864461,-0.00361,0.000503,0.022521,-0.000092,-0.002467,0.059797,0.018209,0.024215,477.1062,3.332486,-1.485658,-0.46,375.11,0.51,41.07,19,0.43,486,3.09,-0.44,2.05,9.19,-170.35,-0.63,2.61,5.51,1.03,10653.66,113.17,-0.33,0.44,1.03,13.02,33.68,29.83,2.47,66451.52,152208.1,10368.83,19223.69,33.79,1,-108.93,3.91,4.59,2.5,10.54,2.87,-23.41,H
2.832679,-0.00016,0.339325,2.429683,96.26785,14.99972,-18.63995,0.37565,57.42821,-19.20832,9.240749,2.425507,10.81087,0,3.695311,16.70757,-6.30791,-15.87517,-5.428093,0,59.17386,7.11757,-26.68464,13.85747,-19.39557,14.49414,0,-6.949593,12.45236,6.647528,29.66019,-5.895361,-6.798685,0.137649,0.32196,0.315733,0.396621,0.289015,0.637152,0.221705,101,1.758293,0.038156,0.33965,2.443413,0.073523,2.768844,2.759895,-0.448072,2.791163,2.806977,0.02,0.029167,0.131954,453.4237,125.0555,142.2343,0,234.5957,430.1336,337.1983,353.7043,392.3799,-0.000201,0.051962,4.337811,1.225078,0.002949,0.014639,3.949476,-0.933866,9.037256,0.008576,1.48673,-1.078305,0.393466,0.977044,-0.122793,2.185108,-1.553772,1.444596,-0.00406,11.165,-0.237566,0.095925,1.239542,-0.000122,0.000419,0.020472,0.000049,0,0.092559,0.025852,0.012364,1325.411,1.194553,-0.014963,1.3,434.1,0.75,36.09,10.21,2.93,82,2.46,0.46,6.41,18.4,-471.59,-0.29,1.24,6.33,0.49,23958.16,140.69,-2.26,-1.51,1.58,9.88,28.79,172.55,3.07,133704.17,431987.21,18680.33,40302.49,52.75,1,-98.69,3.9,3.63,2.39,42.03,2.12,-30.01,H
2.409921,-0.000136,0.688635,3.131808,96.56016,2.400673,-28.70627,0.409068,50.16544,-33.90844,10.56154,9.572054,15.96444,-4.632869,10.29149,24.94426,-7.112329,-24.62194,-8.854306,0.060846,53.92669,8.927482,-32.71317,14.31788,-34.90709,11.85032,-4.03302,-20.72866,6.97613,6.326199,13.99027,-10.24933,-7.258833,0.172451,-0.055902,0.331367,0.437548,0.435933,0.539365,0.126633,238,1.672221,0.012274,0.342235,2.425175,0.057384,2.750863,2.709126,-0.836351,2.775958,2.82852,0.019167,0.029167,0.069456,466.378,102.0298,124.3397,85.00476,78.13864,441.36,264.216,265.7972,327.8714,0.000253,0.276293,3.242816,1.182972,-0.012835,-0.047935,3.389983,-1.253931,7.296429,0.010881,1.777974,-1.257283,0.272129,1.167544,-0.092628,2.540823,-2.314352,1.881149,-0.031101,8.330597,0.191128,0.11673,1.502586,-0.00002,0.000393,0.019826,0.000033,0.001056,0.068556,0.019454,0.019464,1172.367,1.97743,-4.1424,1.36,635.58,0.31,13.01,5.6,1.87,612,3.33,0.04,8.88,27.15,-10.16,0.45,0.92,6.38,0.6,21105.99,147.49,0.48,0.33,1.15,13.64,31,109.51,7.49,92758.36,210884,11223.89,30825.44,39.3,1,-84.24,3.43,4.49,3.33,35.25,3.11,-29.41,H
4.698228,0.000643,0.419723,2.70718,106.0458,8.327791,-19.06642,-0.231294,35.26649,-18.80868,5.321505,5.546546,8.384165,0,1.258055,12.20614,-4.063325,-15.0697,-3.663443,0,55.42701,6.273509,-34.66445,19.05729,-23.3879,12.471,0,-11.85678,0.273339,5.727624,25.49787,-7.564466,-2.841031,0.120572,0.074221,0.33556,0.395118,0.241039,0.738753,0.385282,482,1.765874,0.046436,-0.107607,2.443413,0.109822,2.774236,2.773283,-0.723097,2.792516,2.808931,0.010833,0.041875,0.108548,457.1428,112.3482,129.2622,70.3134,152.472,438.6373,289.1455,275.858,362.4241,0.000245,0.414095,4.709357,1.312589,-0.008027,0.056205,5.100922,-1.003205,7.96853,0.00642,1.440623,-1.150701,0.042437,1.069671,-0.023114,2.196302,-1.691883,1.333673,-0.006005,10.59921,-0.05918,0.109219,1.168875,-0.000959,0.000439,0.020952,-0.000291,0,0.116101,0.027511,0.012127,1059.051,1.738481,-1.014749,0.96,757.04,1.02,50.04,7.05,2.33,1,2.66,-1.21,4.87,22.26,-302.52,-0.11,1.22,7.6,0.8,28329.53,162.12,-2.25,-1.46,1.47,13.88,30,115.99,4.06,65712.4,209424.98,14068.74,32265.27,41.72,1,-88.4,3.69,3.7,3.08,31.74,2.47,-33.65,H
1.700967,0.000142,0.126013,2.232184,48.00093,0.095269,-28.37355,0.263629,45.48096,-22.06349,8.803448,3.986899,11.2923,-1.919878,8.446599,18.66212,-11.51027,-25.7571,-14.21733,-6.226676,52.5261,10.26681,-48.93221,13.34621,-16.66356,22.88,9.210926,-23.61339,16.87264,10.73611,17.66155,-11.76336,-10.26824,0.169449,-0.127238,0.311498,0.408227,0.352587,0.512796,0.145973,589,1.605909,0.011197,0.319419,2.505349,0.070274,2.796123,2.821866,-0.922978,2.810097,2.834341,0.020833,0.024167,0.08062,484.8485,93.67296,121.6954,147.9301,63.5864,451.8755,230.18,201.3304,286.2912,0.000183,-0.03213,3.081789,1.165485,-0.003642,0.008534,5.205111,-1.373926,7.566742,0.016391,1.990886,-1.505703,-0.146416,1.62801,-0.360613,2.580117,-2.006998,1.986838,-0.001677,12.62374,-0.081154,0.127062,1.58249,-0.000315,0.000422,0.020542,-0.000029,-0.000273,0.078582,0.023074,0.015539,881.393,0.719896,-1.373145,0.13,692.51,1.31,26.89,5.32,0.94,127,3.3,-0.54,9.11,41.46,6.96,0.17,1.48,7.86,0.95,31553.58,153.38,-1.04,-0.94,1.68,14.61,30.13,125.41,3.32,51846.17,127468.76,14675.51,36730.57,54.7,1,-77.37,2.96,5.48,3.11,50.74,3.01,-31.03,H
4.116207,0.000702,0.24369,2.110655,66.35059,11.47513,-19.26687,0.097524,45.41402,-28.76235,10.72926,8.169065,12.29518,0,6.335784,22.02101,-5.698205,-24.08704,-10.27999,0,61.84888,9.200053,-36.25655,16.44979,-39.31377,9.740775,0,-15.74478,1.189312,0.580405,14.8924,-6.812724,-4.923463,0.135524,-0.118825,0.315585,0.385163,0.401325,0.625747,0.359042,343,1.755169,0.052784,0.097445,2.443413,0.097606,2.792029,2.786698,-1.132624,2.792516,2.827964,0.015833,0.037917,0.175696,452.3529,117.8386,131.5595,104.0865,122.8752,441.3103,240.6522,231.3276,318.5663,-0.000272,0.607609,6.283576,1.157625,0.019182,0.045289,4.687085,-0.911936,6.54236,0.039893,1.28803,-0.635529,0.109378,0.908555,-0.02011,1.957518,-1.378368,1.020671,-0.009667,11.64644,-0.100373,0.064131,1.209891,-0.00022,0.000501,0.02239,0.000018,0,0.12081,0.026432,0.009259,617.9361,0.956671,-0.641837,0.51,1069.07,0.71,34.36,8.32,4.05,243,2.81,-1.37,4.97,20.99,-9.28,-0.41,0.88,6.33,0.38,25688.68,115.15,-1.07,-0.79,1.52,17.52,41.08,137.21,2.98,148412.01,414536.05,11603.22,28306.09,39.87,1,-97.17,3.74,4.17,2.65,48.69,2.27,-23.48,H
2.870069,0.000404,0.261248,2.4112,119.552,4.414215,-20.12934,-0.292319,50.0795,-23.59454,2.067058,0.167589,11.02179,-7.339112,0,8.794473,-6.221368,-17.92567,-4.865829,0,51.20926,11.36435,-38.41759,17.93145,-24.317,7.973019,0,-16.80013,4.144429,3.626889,16.67532,-8.58663,-4.76357,0.129228,0.497881,0.311058,0.417519,0.30566,0.71396,0.326421,121,1.758144,0.037936,-0.087737,2.451612,0.0776,2.750123,2.777334,-0.78603,2.784443,2.806718,0.019167,0.033333,0.150426,467.3765,128.0835,141.7744,165.9255,109.9725,440.4081,307.9738,299.1498,395.2031,0.0002,0.198178,5.178748,1.419744,-0.006534,0.035056,5.309889,-0.925654,10.04412,-0.019052,1.629866,-1.117851,-0.343197,1.500367,-0.207856,2.260294,-1.776532,1.621451,0.013543,11.14432,-0.334463,0.049414,1.085551,-0.000047,0.000556,0.02357,0.000015,0,0.083224,0.022961,0.015262,855.6159,2.228318,-1.709605,1.05,2746.75,1.32,46.32,4.73,2,1,2.29,-1.25,12.93,15.49,-112.38,-0.15,1,7.39,0.76,27513.92,139.09,-0.55,0.84,1.41,21.41,41.25,146.17,2.89,62580.53,186404.72,22664.86,60693.4,72.59,22.07,-70.14,2.79,4.52,2.56,34.69,2.13,-27.88,H
2.022741,-0.000407,0.114929,2.501472,255.4847,9.658427,-28.04681,-0.094436,71.14951,-17.30171,23.72158,26.53686,13.37252,10.97309,21.72942,35.99807,6.854964,-10.14846,4.311254,19.90503,12.48774,12.31189,-8.434926,17.86892,-77.21437,-31.40969,-41.72937,5.656466,-23.53661,-21.76068,29.62995,-18.23537,-11.84674,0.103828,0.634898,0.284012,0.510052,0.329136,0.895394,0.139873,95,1.795298,0.007489,0.797002,2.063686,0.050394,2.305675,2.238684,0.413451,2.302897,2.383728,0.0075,0.066667,0.10394,400,83.25957,102.1115,90.75154,28.93068,362.5089,247.6114,250.2366,271.0646,-0.000666,0.120284,3.19606,2.879309,0.06721,-0.000227,15.66549,-2.34328,9.54619,-0.032949,2.396194,-1.949659,-0.222077,2.702642,0.143951,3.526671,-2.750833,2.984258,0.051755,17.98952,0.173984,-0.213725,1.991447,-0.000399,0.00238,0.048784,-0.000121,0.001244,0.115393,0.022928,0.052955,785.2896,1.788833,-1.292065,0.18,1304.78,0.5,37.13,1.88,0.69,1,2.4,0.09,4.22,15.6,-1480.6,-0.46,1.2,6.66,0.58,23338.93,154.54,-2.02,-2.02,1.6,15.19,49.6,113.23,2.75,55523.1,128865.41,46662.77,106125.46,193.96,84.88,-66.87,2.49,3.45,2.43,24.37,2.22,-33.85,N
1.2964,-0.00002,-0.00737,2.467218,154.2136,33.12526,-8.33836,-0.010942,39.86341,-24.68162,5.014924,-0.713981,12.12227,-6.647466,4.736425,16.72484,-3.51207,-24.69125,-11.41772,6.013432,8.742465,13.59729,-17.77956,10.47869,-57.54775,-19.55824,-30.34902,-8.726027,-26.57891,-13.0077,10.63364,-16.38037,-20.84421,0.105432,0.383417,0.244434,0.471966,0.234509,0.939637,0.183015,125,1.931813,0.026875,0.7793,2.359226,0.094716,2.554662,2.59708,-0.096171,2.571413,2.678796,0.023333,0.075,0.047878,439.3847,67.35814,92.9272,56.0164,10.65027,350.9407,264.3068,262.8233,277.5944,0.000651,0.225795,2.833472,2.323677,0.07364,-0.057925,15.5836,-2.185066,9.583125,0.022843,2.250315,-1.61716,-0.150125,3.283191,0.048268,3.554149,-2.644159,2.863981,0.01782,10.3456,0.604106,-0.074886,1.604446,0.001239,0.00175,0.04185,0.000712,-0.000147,0.184475,0.039171,0.049371,709.72,2.617236,-1.369516,-0.6,1426.19,0.95,33.16,3.88,1.33,1,2.44,-2.54,3.73,18.18,-410.42,0.04,0.95,3.27,0.35,5626.49,54.22,-2.15,-0.59,0.87,20.58,62.24,143.85,2.56,62038.01,123081.69,28254.84,68611.66,87.1,0,-48.02,1.85,5.05,2.54,13.15,2.57,-11.58,N
1.999078,-0.000393,0.265844,2.796956,187.5815,29.11218,-7.991318,-0.087459,39.63094,-23.41918,4.988659,6.581232,10.97533,-5.318126,3.113813,14.87188,-13.7237,-22.79046,-9.883676,1.530774,28.38694,12.62899,-20.86266,9.945958,-50.53148,-8.528885,-18.56159,-8.251962,-18.51062,-14.14384,13.44911,-13.78144,-18.67383,0.118517,0.733633,0.231281,0.45051,0.296342,0.863968,0.140143,117,1.925288,0.0393,0.291518,2.399318,0.155008,2.637974,2.618796,0.081276,2.633128,2.696775,0.020833,0.050833,0.066736,297.7643,68.02169,84.35154,61.62302,19.40141,256.5699,210.2443,209.9527,221.7171,-0.000904,0.183337,2.856793,2.271849,-0.000614,-0.033528,13.24288,-2.378948,10.32468,-0.01255,2.214253,-1.593289,-0.212783,2.704177,-0.204017,3.225955,-2.625931,2.70223,0.053489,10.00513,0.202059,0.075601,2.083287,0.000517,0.001768,0.042053,0.000397,-0.00034,0.148695,0.041574,0.030529,431.2803,1.3408,-0.960902,-0.16,569.36,0.87,63.21,5.6,1.25,1,2.4,0.25,3.71,11.18,-564.52,-0.65,0.75,4.13,0.35,9598.44,64.41,-1.91,-2.6,0.95,28.83,60.45,157.31,2.42,37436.66,92962.5,23350.57,37442.31,49.33,1,-66.08,2.36,4.97,2.97,23.21,2.39,-14.07,N
2.51428,-0.000247,0.488903,2.281134,197.0164,8.398234,-28.92761,-0.000484,64.01246,-19.73704,23.84812,24.21825,14.14884,11.1626,22.09973,36.56853,9.855919,-13.41201,1.269676,24.71484,28.92374,13.34904,0,11.75096,-69.22329,-28.95341,-41.16348,4.284565,-12.23054,-12.92617,41.12723,-17.82256,-19.02326,0.116166,0.488073,0.332011,0.519072,0.376452,0.931773,0.157287,271,1.839536,0.012183,1.041493,2.113384,0.062026,2.379654,2.302556,0.597504,2.347018,2.472771,0.005833,0.062708,0.12491,424.8459,95.19982,115.4665,118.2723,33.95915,371.9158,272.0247,260.7304,300.3981,0.002819,0.276719,3.292228,2.513231,-0.047134,0.072535,17.81589,-2.418538,18.33871,0.06271,2.469605,-2.009004,-0.748161,3.012874,0.223791,4.316879,-3.187567,3.19946,-0.024516,26.29033,-0.776246,-0.190206,2.220893,0.000764,0.001621,0.040264,0.000282,-0.001421,0.121158,0.026307,0.057065,1124.023,2.1747,-0.971848,0.92,1714.92,0.92,14.22,1.43,0.81,1,1.6,2.21,0.66,18.07,-4504.67,-0.43,0.88,7.65,0.6,33690.77,183.84,-7.4,-7.63,1.92,28.52,67.27,122.61,2.94,49245.31,137946.77,32564.76,87620.72,220.09,1,-66.17,2.75,2.97,2.5,37.58,2.06,-40.21,N
1.796865,-0.000219,-0.00298,2.197085,101.3967,27.36812,-8.511892,-0.301233,35.20758,-37.0873,4.486364,0.110885,11.77494,-5.845554,0.611961,15.74583,-8.739059,-23.66758,-9.091309,0,18.52673,14.11228,-17.92346,10.60769,-49.50006,-9.064513,-16.47146,-6.400684,-15.91149,-11.28537,19.23668,-14.63981,-16.54432,0.110938,0.792713,0.231236,0.394855,0.298162,0.714537,0.142096,22,1.91827,0.025007,-0.058643,2.39992,0.164047,2.63549,2.636815,-0.220301,2.641161,2.708103,0.024167,0.053333,0.093057,411.7397,91.81418,105.7676,146.4523,31.59464,358.9466,235.1285,237.0417,252.1219,0.000401,0.150275,3.375813,1.777438,0.022688,0.159029,10.0202,-1.743802,7.273631,0.007019,1.936792,-1.56747,-0.536371,2.544677,0.1455,2.827959,-2.253754,2.217567,0.047108,10.77202,-0.029299,-0.071726,1.859495,-0.002859,0.00082,0.02869,-0.000097,0,0.206908,0.037462,0.033868,618.117,1.112138,-1.460605,0.2,920.85,0.55,61.08,6.09,1.09,1,2.25,-1.19,2.51,8.39,-281.99,-0.67,0.95,3.65,0.3,7413.45,60.3,-2.45,-1.69,0.85,20.46,54.25,106.34,2.35,38664.96,90440.56,27622.76,56328.85,60.06,19.51,-63.48,2.36,3.75,2.75,20.24,2.5,-13.17,N
1.682214,-0.000116,0.37589,2.665065,140.9269,25.24986,-9.498519,-0.005586,38.79962,-28.04666,6.217723,8.865668,12.10315,-5.324564,5.245642,17.46551,-12.19704,-24.02439,-11.72806,0.649566,14.21539,14.001,-22.36805,15.08274,-64.19671,-14.75346,-26.16835,-4.855929,-17.10806,-13.19101,22.96726,-12.87307,-17.297,0.124189,0.716617,0.245901,0.425176,0.330147,0.749964,0.136813,356,1.936304,0.036357,0.703033,2.342832,0.107765,2.566315,2.569829,-0.070748,2.576313,2.675205,0.015833,0.052083,0.069688,406.3492,69.1112,101.17,35.94749,40.8532,360.9572,256.936,248.1077,281.6981,0.000598,0.112937,3.233899,2.041417,-0.017762,-0.138477,14.96284,-2.344357,9.487318,-0.03274,2.151134,-1.705349,-0.305044,2.632111,-0.113177,3.164267,-2.145566,2.431604,-0.011422,13.63618,-0.15018,0.006626,1.759743,0.001229,0.001031,0.032114,0.000196,-0.002927,0.172115,0.041348,0.040927,555.7258,1.72402,-1.376797,0.29,1898.31,0.98,78.53,4.3,0.88,1,2.14,1.23,3.72,9.63,-140.11,-0.36,0.87,3.08,0.32,5265.79,62.39,-2.75,-0.45,0.77,22.01,64.64,147.51,2.47,53199.18,94825.39,27159.48,57024.74,55.9,17.56,-55.04,2.04,4.13,2.88,15.4,2.55,-12.67,N
2.189005,-0.000821,0.39998,2.217011,300.8077,21.17855,-17.32257,-0.452206,65.0163,-35.57539,14.22055,10.32295,16.21251,0.74444,14.23541,28.15918,6.849837,-9.954442,5.436106,20.99853,77.01486,20.31556,-4.954885,16.45321,-75.66671,-30.4874,-41.5258,4.664558,-7.796014,-16.02822,59.09518,-11.29189,-12.36488,0.114008,1.050948,0.226704,0.454,0.22884,0.976462,0.14904,382,1.833192,0.012861,0.540055,2.144597,0.062441,2.369931,2.353062,0.189398,2.366739,2.465851,0.0075,0.0525,0.095012,428.8288,74.76246,97.36259,84.18037,29.47037,366.8658,239.469,239.0303,254.985,-0.000549,0.361192,3.097145,3.089989,-0.056655,-0.160706,18.72539,-2.685214,8.861601,0.019756,2.702607,-2.041687,-0.351487,3.601282,-0.178004,4.407713,-3.195698,3.60809,-0.051155,26.53411,-0.360953,-0.381832,2.077329,0.000728,0.00148,0.03847,0.000374,-0.000524,0.120054,0.029739,0.057416,814.9561,1.901643,-1.342216,-0.08,738.38,1.26,45.7,3.24,0.95,1,1.94,1.79,1.92,11.5,-833.9,-0.4,1.17,6.73,0.47,23502.59,104.26,-8.53,-3.25,1.76,27.59,66.65,133.51,2.5,47364.97,129905.08,29969.88,85899.95,147.34,1,-71.54,2.84,3.51,2.35,26.9,2.15,-22.93,N
1.835925,-0.000198,0.238553,2.384139,153.5299,36.25,-5.737758,-0.321994,43.51009,-38.76193,-0.217763,-3.020606,11.74366,-10.9031,-2.649309,9.641644,4.461229,-15.84506,-2.49562,8.81797,25.10397,14.79108,-21.48076,13.77316,-50.70502,-15.65797,-26.40681,-2.691496,-18.2644,-16.17638,15.96803,-14.62362,-17.80417,0.109161,0.793159,0.206583,0.426643,0.305194,0.739056,0.136117,652,1.972458,0.023512,0.013638,2.394714,0.190188,2.5786,2.553612,-0.626907,2.598106,2.670266,0.005,0.045208,0.070858,347.8261,68.18961,91.92886,26.1745,31.08363,343.4659,229.8925,222.9296,250.3156,-0.000706,0.39769,3.604368,2.303039,-0.004072,-0.027209,12.48766,-1.889743,10.94923,-0.008931,2.433735,-2.013271,-0.319598,2.452968,-0.017236,3.299941,-2.35242,2.912738,0.003268,17.03265,-0.243299,-0.159295,1.771368,0.000298,0.001318,0.036309,0.0001,-0.002293,0.134187,0.033251,0.031897,455.6437,1.491524,-1.487734,1.18,1358.36,0.65,68.67,5.78,2.12,1,2.5,-0.54,3.96,11.28,-268.18,-0.4,0.71,4.11,0.35,8846.65,76.43,-1.91,-0.98,1.07,20.48,64.5,121.71,2.85,34223.04,109911.46,16509.63,39793.8,45.1,15.9,-66.21,2.45,5.06,2.88,26.73,2.16,-15.9,N
